,SKU,NAME,RRP 
,AZ-Z2RBEO,"Azumi AZ-Z2RBEO intermediate flute - B foot, sterling silver Z-cut headjoint, silver-plated nickel silver body, split E, offset G, open hole keys, French case and cover","$3,449.00"
,Azumi S-Series Flutes,,
,AZ-S2E,"Azumi AZ-S2E intermediate flute - C foot, Britannia silver S-cut headjoint, silver-plated nickel silver body, split E, offset G, closed hole keys, French case and cover","$3,349.00"
,AZ-S2REO,"Azumi AZ-S2REO intermediate flute - C foot, Britannia silver S-cut headjoint, silver-plated nickel silver body, split E, offset G, open hole keys, French case and cover","$3,349.00"
,AZ-S2RBEO,"Azumi AZ-S2RBEO intermediate flute - B foot, Britannia silver S-cut headjoint, silver-plated nickel silver body, split E, offset G, open hole keys, French case and cover","$3,649.00"
,AZ-S3RBEO,"Azumi AZ-S3RBEO intermediate flute - B foot, Britannia silver S-cut headjoint, Britannia silver body and footjoint, split E, offset G, open hole keys, French case and cover","$5,549.00"
,AZ-S3RBEO-C,"Azumi AZ-S3RBEO-C intermediate flute - B foot, Britannia silver S-cut headjoint, Britannia silver body and footjoint, split E, offset G, open hole keys, C# trill key, French case and cover","$6,149.00"
,Jupiter Instruments,,
,Jupiter Flutes and Piccolos,,
,JFL710A,"Jupiter 700 Series JFL710A Flute - C foot, silver-plated nickel silver headjoint, silver-plated nickel silver body, offset G, closed hole keys, MyCase stackable ABS case",$949.00
,JFL700EC,"Jupiter 700 Series JFL700EC Flute - C foot, silver-plated nickel silver headjoint, Sterling Silver riser, silver-plated nickel silver body, split E, offset G, closed hole keys, French case and cover","$1,099.00"
,JFL700REC,"Jupiter 700 Series JFL700REC Flute - C foot, silver-plated nickel silver headjoint, Sterling Silver riser, silver-plated nickel silver body, split E, offset G, open hole keys, French case and cover","$1,099.00"
,JFL1000RE,"Jupiter 1000 Series JFL1000RE Flute - C foot, sterling silver headjoint, silver-plated nickel silver body, split E, offset G, open hole keys, French case and cover","$2,219.00"
,JFL1000RBE,"Jupiter 1000 Series JFL1000RBE Flute - B foot, sterling silver headjoint, silver-plated nickel silver body, split E, offset G, open hole keys, gizmo key, French case and cover","$2,519.00"
,JFL700WD,"Jupiter 700 Series JFL700WD Flute - Silver-plated nickel silver ""Waveline"" headjoint, silver-plated nickel silver one piece body down to low D only, offset G, closed hole keys, form fitted zippered case","$1,349.00"
,JFL700WE,"Jupiter 700 Series JFL700WE Flute - Silver-plated nickel silver ""Waveline"" headjoint, silver-plated nickel silver one piece body down to low C, offset G, closed hole keys, form fitted zippered case","$1,569.00"
,JPC1010,"Jupiter 1000 Series JPC1010 Piccolo - ABS heavy resin headjoint, silver-plated nickel silver keys, ABS heavy resin body, closed hole keys, ABS case","$1,449.00"
,JPC1100E,"Jupiter 1100 Performance Series JPC1100E Piccolo - grenadilla wood headjoint, grenadilla wood body, split E, silver-plated nickel silver keys, closed hole keys, French wooden case","$2,669.00"
,Jupiter Clarinets and Bass Clarinets,,
,JCL700NA,"Jupiter 700 Series JCL700NA Bb Clarinet - ABS resin body, nickel-plated nickel silver keys, adjustable thumb rest, MyCase stackable ABS case",$979.00
,JCL700SQ,"Jupiter 700 Series JCL700SQ Bb Clarinet - ABS resin body, silver-plated nickel silver keys, adjustable thumb rest, side-carry softcase","$1,099.00"
,JCL750SQ,"Jupiter 700 Series JCL750SQ Bb Clarinet - grenadilla wood body, silver-plated nickel silver keys, adjustable thumb rest, side-carry softcase","$1,859.00"
,JCL1100SQ,"Jupiter 1100 Performance Series JCL1100SQ Bb Clarinet - select grenadilla wood body, left hand E-flat key, silver plated nickel silver keys, adjustable ergonomic thumb rest, blue steel needle springs, backpack case","$2,569.00"
,JBC1000NQ,"Jupiter 1000 Series JBC1000NQ Bass Clarinet - ABS resin two-piece body, low Eb key, inline trill keys, nickel-plated nickel silver keys, adjustable floor peg, Q series backpack case","$3,899.00"
,Jupiter Alto Saxophones,,
,JAS510A,"Jupiter 500 Series JAS510A Alto Saxophone- gold-lacquered brass body, high F# key, patented adjustable screw design, MyCase stackable ABS case","$1,659.00"
,JAS510Q,"Jupiter 500 Series JAS510Q Alto Saxophone - gold-lacquered brass body, high F# key, patented adjustable screw design, backpack case","$1,719.00"
,JAS700Q,"Jupiter 700 Series JAS700Q Alto Saxophone - gold-lacquered brass body, adjustable palm keys, high F# key, contoured left-hand table keys and tilting Bb rocker arm, adjustable thumb rest, adjustable G key adjusting screw, blued steel springs, backpack case","$2,379.00"
,JAS1100Q,"Jupiter 1100 Performance Series JAS1100Q Alto Saxophone - gold-lacquered brass body, artisan Sona-Pure gold lacquered brass neck, adjustable palm keys, high F# key, ergonomic keywork and adjustable thumb rest, blued steel springs, adjustable screw design, backpack case","$3,569.00"
,JAS1100BAQ,"Jupiter 1100 Performance Series Burnished Auburn JAS1100BAQ Alto Saxophone - burnished auburn brass body, artisan Sona-Pure burnished auburn brass neck, adjustable palm keys, high F# key, ergonomic keywork and adjustable thumb rest, blued steel springs, adjustable screw design, backpack case","$3,769.00"
,JAS1100GOQ,"Jupiter 1100 Performance Series Gilded Onyx JAS1100GOQ Alto Saxophone - gilded onyx brass body, artisan Sona Pure gilded onyx brass neck, adjustable palm keys, high F# key, ergonomic keywork and adjustable thumb rest, blued steel springs, adjustable screw design, backpack case","$3,769.00"
,JAS1100NBQ,"Jupiter 1100 Performance Series Natural Brass JAS1100NBQ Alto Saxophone - natural brass body, artisan Sona Pure natural brass neck, adjustable palm keys, high F# key, ergonomic keywork and adjustable thumb rest, blued steel springs, adjustable screw design, backpack case","$3,569.00"
,JAS1100TSQ,"Jupiter 1100 Performance Series Twilight Smoke JAS1100TSQ Alto Saxophone - twilight smoke brass body, artisan Sona-Pure twilight smoke brass neck, adjustable palm keys, high F# key, ergonomic keywork and adjustable thumb rest, blued steel springs, adjustable screw design, backpack case","$3,769.00"
,Jupiter Tenor Saxophones,,
,JTS500A,"Jupiter 500 Series JTS500A Tenor Saxophone - gold-lacquered brass body, high F# key, patented adjustable screw design, MyCase stackable ABS case","$2,269.00"
,JTS500Q,"Jupiter 500 Series JTS500Q Tenor Saxophone - gold-lacquered brass body, high F# key, patented adjustable screw design, backpack case","$2,349.00"
,JTS700Q,"Jupiter 700 Series JTS700Q Tenor Saxophone - gold-lacquered brass body, adjustable palm keys, high F# key, contoured left-hand table keys and tilting Bb rocker arm, adjustable thumb rest, adjustable G key adjusting screw, blued steel springs, backpack case","$2,919.00"
,JTS1100Q,"Jupiter 1100 Performance Series JTS1100Q Tenor Saxophone - gold-lacquered brass body, artisan Sona-Pure gold lacquered brass neck, adjustable palm keys, high F# key, ergonomic keywork and adjustable thumb rest, blued steel springs, adjustable screw design, backpack case","$4,439.00"
,Jupiter Soprano Saxophones,,
,JSS1000Q,"Jupiter 1000 Series JSS1000Q Soprano Saxophone - gold-lacquered brass body, straight body, straight neck, auxiliary high G key, ergonomic tilting table keys and adjustable thumb rest, blued steel springs, backpack case","$3,299.00"
,JSS1100Q,"Jupiter 1100 Performance Series JSS1100Q Soprano Saxophone - gold-lacquered brass body, two Sona-Pure necks (straight and curved), auxiliary high G key, ergonomic tilting table keys, blued steel springs, backpack case","$4,129.00"
,Jupiter Baritone Saxophones,,
,JBS1000,"Jupiter 1000 Series JBS1000 Baritone Saxophone - gold-lacquered brass body, gold-lacquered brass neck, low A key, High F#, adjustable palm keys, blued steel springs, ABS case with wheels","$6,999.00"
,JBS1100,"Jupiter 1100 Performance Series JBS1100 Baritone Saxophone- gold-lacquered brass body, artisan Sona-Pure gold-lacquered brass neck, low A key, High F# key, blued steel springs, ABS case with wheels","$9,639.00"
,Jupiter Trumpets,,
,JTR500,"Jupiter 500 Series JTR500 Bb Trumpet - 4.8"" yellow brass bell, .460"" bore, rose brass leadpipe, lacquered finish, ABS case",$979.00
,JTR700Q,"Jupiter 700 Series JTR700 Trumpet - 4.8"" yellow brass bell, .460"" bore, rose brass leadpipe, lacquered finish, backpack softcase","$1,199.00"
,JTR700SQ,"Jupiter 700 Series JTR700SQ Trumpet - 4.8"" yellow brass bell, .460"" bore, rose brass leadpipe, silver plated brass body, backpack softcase","$1,489.00"
,JTR1150Q,"Jupiter 1100 Performance Series JTR1150Q Bb Trumpet - 4.8"" yellow brass bell, .460"" bore, rose brass reverse leadpipe, lacquered finish, backpack softcase","$2,469.00"
,JTR1150SQ,"Jupiter 1100 Performance Series JTR1150SQ Bb Trumpet - 4.8"" yellow brass bell, .460"" bore, rose brass reverse leadpipe, silver-plated finish, backpack softcase","$2,749.00"
,JTR1160RQ,"Jupiter 1100 Performance Series JTR1160RQ Bb Trumpet - 4.8"" rose brass bell, .460"" bore, rose brass standard leadpipe, lacquered finish, backpack softcase","$2,469.00"
,JTR1160RSQ,"Jupiter 1100 Performance Series JTR1160RSQ Bb Trumpet - 4.8"" rose brass bell, .460"" bore, rose brass standard leadpipe, silver-plated finish, backpack softcase","$2,749.00"
,JPT710Q,"Jupiter 700 Series JPT710Q Pocket Trumpet - 4.8"" yellow brass bell, .460"" bore, rose brass leadpipe, lacquered finish, backpack softcase","$1,189.00"
,Jupiter Cornets and Flugelhorns,,
,JCR700Q,"Jupiter 700 Series JCR700Q Cornet - 4.7"" yellow brass bell, .460"" bore, stainless steel valves, lacquered finish, backpack softcase","$1,369.00"
,JCR700RQ,"Jupiter 700 Series JCR700RQ Cornet - 4.7"" rose brass bell, .460"" bore, stainless steel valves, lacquered finish, backpack case","$1,439.00"
,JCR700SQ,"Jupiter 700 Series JCR700SQ Cornet - 4.7"" yellow brass bell, .460"" bore, stainless steel valves, silver plated finish, backpack case","$1,669.00"
,JCR1100Q,"Jupiter 1100 Performance Series JCR1100Q Bb Cornet - 4.7"" yellow brass bell, .460"" bore, stainless steel valves, main tuning slide and 3rd slide triggers, lacquered finish, backpack softcase","$2,319.00"
,JCR1100SQ,"Jupiter 1100 Performance Series JCR1100SQ Bb Cornet - 4.7"" yellow brass bell, .460"" bore, stainless steel valves, main tuning slide and 3rd slide triggers, silver plated finish, backpack softcase","$3,079.00"
,JCR1100RQ,"Jupiter 1100 Performance Series JCR1100RQ Bb Cornet - 4.7"" rose brass bell, .460"" bore, stainless steel valves, main tuning slide and 3rd slide triggers, lacquered finish, backpack softcase","$2,679.00"
,JCR1100RSQ,"Jupiter 1100 Performance Series JCR1100RSQ Bb Cornet - 4.7"" rose brass bell, .460"" bore, stainless steel valves, main tuning slide and 3rd slide triggers, silver plated finish, backpack softcase","$3,439.00"
,JFH1100RQ,"Jupiter 1100 Performance Series JFH1100RQ Flugelhorn - 6"" rose brass bell, .413"" bore, monel pistons, 3rd valve trigger, lacquered finish, ABS case","$2,259.00"
,Jupiter French Horns,,
,JHR1110,"Jupiter 1100 Performance Series JHR1110 Double Horn - 11.9"" fixed yellow brass bell, .472"" bore, 4 string linkage valves, Geyer wrap, lacquered finish, ABS Case with aluminium frame","$5,879.00"
,JHR1110DQ,"Jupiter 1100 Performance Series JHR1110DQ Double Horn - 11.9"" detachable yellow brass bell, .472"" bore, 4 string linkage valves, Geyer wrap, lacquered finish, backpack case","$6,169.00"
,Jupiter Trombones,,
,JTB730A,"Jupiter 700 Series JTB730A Tenor Trombone - 8"" yellow brass bell, .500"" bore, yellow brass outer slide, lacquer finish, ABS case","$1,339.00"
,JTB700Q,"Jupiter 700 Series JTB700Q Tenor Trombone - 8"" yellow brass bell, .500"" bore, nickel silver outer slide, lacquer finish, backpack softcase","$1,569.00"
,JTB710A,"Jupiter 700 Series JTB710A Tenor Trombone - 8"" yellow brass bell, .500"" bore, nickel silver outer slide, ergonomic thumb hook and gooseneck, lacquer finish, ABS case","$1,589.00"
,JTB1100FQ,"Jupiter 1100 Performance Series JTB1100FQ Bb/F Trombone - 8.07"" yellow brass bell, .525"" bore, rotary valve, modified open wrap, nickel silver outer slide, lacquer finish, backpack softcase","$2,529.00"
,JTB1100FRQ,"Jupiter 1100 Performance Series JTB1100FRQ Bb/F Trombone - 8.07"" rose brass bell, .525"" bore, rotary valve, modified open wrap, nickel silver outer slide, lacquer finish, backpack softcase","$2,649.00"
,JTB1160FOQ,"Jupiter 1100 Performance Series JTB1160FOQ Bb/F Trombone - 8.5"" yellow brass bell, .547"" bore, rotary valve, open wrap, nickel silver outer slide, lacquer finish, backpack softcase","$3,299.00"
,JTB1160FROQ,"Jupiter 1100 Performance Series JTB1160FROQ Bb/F Trombone - 8.5"" rose brass bell, .547"" bore, rotary valve, open wrap, nickel silver outer slide, lacquer finish, backpack softcase","$3,429.00"
,JTB1180Q,"Jupiter 1100Q Performance Series JTB1180 Bass Trombone - 10"" yellow brass bell, .561"" bore, inline double independent rotary valves, open wrap, nickel silver outer slide, lacquer finish, backpack case","$4,939.00"
,JTB1180RQ,"Jupiter 1100 Performance Series JTB1180RQ Bass Trombone - 10"" rose brass bell, .561"" bore, inline double independent rotary valves, open wrap, nickel silver outer slide, lacquer finish, backpack case","$5,099.00"
,Jupiter Baritones and Euphoniums,,
,JBR730,"Jupiter 700 Series JBR730 Baritone - 9.5"" yellow brass bell, .551"" bore, 3 top action stainless steel valves, rose brass leadpipe, British-style wrap, lacquered finish, ABS Case with aluminium frame","$3,149.00"
,JBR730S,"Jupiter 700 Series JBR730S Baritone - 9.5"" yellow brass bell, .551"" bore, 3 top action stainless steel valves, rose brass leadpipe, British-style wrap, silver plated finish, ABS Case with aluminium frame","$3,919.00"
,JEP705,"Jupiter 700 Series JEP705 Euphonium - 11"" yellow brass bell, .570"" bore, 3 top action stainless steel valves, lacquered finish, ABS Case","$3,519.00"
,JEP705S,"Jupiter 700 Series JEP705S Euphonium - 11"" yellow brass bell, .570"" bore, 3 top action stainless steel valves, silver plated finish, ABS Case","$4,439.00"
,JEP1025,"Jupiter 1000 Series JEP1025 Euphonium - 11"" yellow brass bell, .570"" bore, 4 (3+1) stainless steel valves with removable valve section, lacquered finish, ABS Case with aluminium frame","$5,039.00"
,JEP1025S,"Jupiter 1000 Series JEP1025S Euphonium - 11"" yellow brass bell, .570"" bore, 4 (3+1) stainless steel valves with removable valve section, silver plated finish, ABS Case with aluminium frame","$5,899.00"
,JEP1120S,"Jupiter 1100 Performance Series JEP1120S Euphonium - 12.2"" yellow brass bell, .590""-.660"" graduated bore, 4 (3+1) stainless steel valves, compensating system, silver plated finish, ABS Case with aluminium frame","$8,719.00"
,Jupiter Tubas,,
,JTU1020,"Jupiter 1000 Series JTU1020 Eb Tuba - 15"" yellow brass bell, .689"" bore, 4 (3+1) stainless steel valves with Removable Valve Section, lacquered finish, ABS Case with Aluminium Frame and 4 wheels","$7,219.00"
,JTU1020S,"Jupiter 1000 Series JTU1020S Eb Tuba - 15"" yellow brass bell, .689"" bore, 4 (3+1) stainless steel valves with Removable Valve Section, silver plated finish, ABS Case with Aluminium Frame and 4 wheels","$9,119.00"
,JTU705,"Jupiter 700 Series JTU705 Bb Tuba - 14.4"" yellow brass bell, .661"" bore, 3 top action stainless steel valves, lacquered finish, ABS Case with Aluminium Frame and 4 wheels","$5,769.00"
,JTU1110,"Jupiter 1100 Performance Series JTU1110 Bb Tuba - 17.4"" yellow brass bell, .732""-.788"" bore, 4 contoured front action stainless steel valves, lacquered finish, ABS Case with Aluminium Frame and 4 wheels","$10,899.00"
,Jupiter Brass Mouthpieces,,
,JBMTR15C,"Jupiter JBMTR15C Trumpet Mouthpiece - Size 1 1/2C, silver plated",$69.00
,JBMTR3C,"Jupiter JBMTR3C Trumpet Mouthpiece - Size 3C, silver plated",$69.00
,JBMTR5C,"Jupiter JBMTR5C Trumpet Mouthpiece - Size 5C, silver plated",$69.00
,JBMTR7C,"Jupiter JBMTR7C Trumpet Mouthpiece - Size 7C, silver plated",$69.00
,JBMTR105C,"Jupiter JBMTR105C Trumpet Mouthpiece - Size 10 1/2C, silver plated",$69.00
,JBMCR7C,"Jupiter JBMCR7C Cornet Mouthpiece - Size 7C, silver plated",$69.00
,JBMFH7C,"Jupiter JBMFH7C Flugelhorn Mouthpiece - Size 7C, silver plated",$69.00
,JBMHR10,"Jupiter JBMHR10 FrenchHorn Mouthpiece - Size 10, silver plated",$69.00
,JBMAL,"Jupiter JBMAL Tenor Horn Mouthpiece - Size AL, silver plated",$79.00
,JBM5G,"Jupiter JBM5G Trombone/Euphonium Mouthpiece- Size 5G, Small Shank, silver plated",$79.00
,JBM65AL,"Jupiter JBM65AL Trombone/Euphonium Mouthpiece - Size 6 1/2 AL, Small Shank, silver plated",$79.00
,JBM12C,"Jupiter JBM12C Trombone/Euphonium Mouthpiece - Size 12C, Small Shank, silver plated",$79.00
,JBML5G,"Jupiter JBML5G Trombone/Euphonium Mouthpiece - Size 5G, Large Shank, silver plated",$79.00
,JBML65AL,"Jupiter JBML65AL Trombone/Euphonium Mouthpiece - Size 6 1/2 AL, Large Shank, silver plated",$79.00
,JBML15G,"Jupiter JBML1.5G Bass Trombone Mouthpiece - Large Shank, silver plated",$79.00
,JBM24AW,Jupiter JBM24AW Tuba/Sousaphone Mouthpiece - silver plated,$129.00
,Jupiter Woodwind Mouthpieces,,
,JWMCLK1,Jupiter JWMCLK1 Clarinet Mouthpiece with Nickel-Plated Ligature and Plastic Cap,$79.00
,JWMCLK1S,Jupiter JWMCLK1S Clarinet Mouthpiece with Silver-Plated Ligature and Plastic Cap,$99.00
,JWMBCK1,Jupiter JWMBCK1 Bass Clarinet Mouthpiece with Nickel-Plated Ligature and Plastic Cap,$99.00
,JWMBCK1S,Jupiter JWMBCK1S Bass Clarinet Mouthpiece with Silver-Plated Ligature and Plastic Cap,$119.00
,JWMSSK1,Jupiter JWMSSK1 Soprano Saxophone Mouthpiece with Gold-Lacquered Ligature and Plastic Cap,$89.00
,JWMASK2,Jupiter JWMASK2 Alto Saxophone Mouthpiece with Gold-Lacquered Ligature and Plastic Cap,$89.00
,JWMTSK1,Jupiter JWMTSK1 Tenor Saxophone Mouthpiece with Gold-Lacquered Ligature and Plastic Cap,$85.00
,JWMBSK1,Jupiter JWMBSK1 Baritone Saxophone Mouthpiece with Gold-Lacquered Ligature and Plastic Cap,$149.00
,Schagerl Instruments,,
,Schagerl Low Brass Instruments,,
,SLTH800S,Schagerl Eb Tenor Horn - 3-valve with Mouthpiece and case - Silver Plated Finish,"$2,299.00"
,SLBH800S,"Schagerl 3-Valve Baritone Horn, Silver-plate finish, ABS Case, Mouthpiece and Cleaning Cloth","$2,299.00"
,SLBH900S,"Schagerl 4-Valve (3+1) Baritone Horn, Silver-plate finish, ABS Case, Mouthpiece and Cleaning Cloth","$2,549.00"
,SLBHJMS,"Schagerl James Morrison Model 4-Valve (3+1) Baritone Horn, Silver-plate finish with Gold Trim, extra 3rd valve water key, ABS Case, Mouthpiece and Cleaning Cloth","$2,749.00"
,SLEP800S,"Schagerl 3-Valve Euphonium, Medium Bore, Silver-plate finish, ABS Case, Small Shank Mouthpiece and Cleaning Cloth","$2,899.00"
,SLEP900S,"Schagerl 4-Valve (3+1) Euphonium, Large Bore, Silver-plate finish, ABS Case, Large Shank Mouthpiece and Cleaning Cloth","$3,399.00"
,SLEPJMS,"Schagerl James Morrison Model 4-Valve (3+1) Euphonium, Large Bore, Silver-plate finish with Gold Trim, extra 3rd valve water key, ABS Case, Large Shank Mouthpiece and Cleaning Cloth","$3,699.00"
,SLEP950S,"Schagerl Compensating 4-Valve (3+1) Euphonium, Large Bore, Silver-plate finish, extra 3rd valve water key, ABS Case, Large Shank Mouthpiece and Cleaning Cloth","$5,899.00"
,SLEB800S,"Schagerl 3-Valve Compact Eb Tuba, 3/4 Size, Silver plate finish, ABS case with wheels, Mouthpiece and Cleaning Cloth","$6,399.00"
,SLEB850S,"Schagerl 850 3-Valve Compact Eb Tuba, 3/4 Size with Large ""English Style"" Bell, Silver plate finish, ABS case with wheels, Mouthpiece and Cleaning Cloth","$7,599.00"
,SLEB900S,"Schagerl 900S 4-Valve (3+1) Eb Tuba - Large Bore, Silver Plated, ABS case with wheels, Mouthpiece and Cleaning Cloth","$8,399.00"
,SLBB800S,"Schagerl 3-Valve Compact Bb Tuba, 3/4 Size, Silver plate finish, ABS case with wheels, Mouthpiece and Cleaning Cloth","$6,499.00"
,Schagerl 355/655 Series Brass,,
,SLTR355,"Schagerl 355 Advanced Student Bb Trumpet - Gold-brass Leadpipe, Yellow Brass Bell, .460"" bore, Stainless Steel valves, Lacquered finish, Schagerl Mouthpiece and ABS case","$1,299.00"
,SLTR655,"Schagerl 655 Intermediate Bb Trumpet - Gold-brass Leadpipe, Yellow Brass Bell, Lacquered finish, Schagerl Mouthpiece and deluxe trekking case","$1,699.00"
,SLTB355,"Schagerl 355 Advanced Student Bb Trombone - .509"" bore, 8"" yellow brass bell, Lacquered finish, Mouthpiece and ABS case","$1,599.00"
,Schagerl Signature James Morrison Trumpets,,
,SLJM1,"Schagerl Signature Trumpet - James Morrison Jazz Model, Reversed Sterling Silver Leadpipe, Gold-brass Bell, Lacquered finish, Genuine Schagerl Austria Mouthpiece and James Morrison Edition deluxe trekking case","$2,299.00"
,SLJM1S,"Schagerl Signature Trumpet - James Morrison Jazz Model, Reversed Sterling Silver Leadpipe, Gold-brass Bell, Silverplate finish, Genuine Schagerl Austria Mouthpiece and James Morrison Edition deluxe trekking case","$2,799.00"
,SLJM2,"Schagerl Signature Trumpet - James Morrison Klassic Model, ""Twin"" Leadpipe, Gold-brass Bell, Lacquered finish, Genuine Schagerl Austria Mouthpiece and James Morrison Edition deluxe trekking case","$2,499.00"
,SLJM2S,"Schagerl Signature Trumpet - James Morrison Klassic Model, ""Twin"" Leadpipe, Gold-brass Bell, Silverplate finish,Genuine Schagerl Austria Mouthpiece and James Morrison Edition deluxe trekking case","$2,899.00"
,Schagerl Harmony Brass and French Horns,,
,SLBU700,Schagerl Bb Tunable Bugle with Mouthpiece and Case - Lacquered Finish,$349.00
,SLBU700S,Schagerl Bb Tunable Bugle with Mouthpiece and Case - Silver Plated Finish,$469.00
,SLPT700,Schagerl Bb Pocket Trumpet with Mouthpiece and case - Lacquered Finish,$599.00
,SLFT700,Schagerl Bb Fanfare Trumpet with Mouthpiece and case - Lacquered Finish,"$1,299.00"
,SLFT700SP,Schagerl Bb Fanfare Trumpet with Mouthpiece and case - Silverplate Finish,"$1,699.00"
,SLCR700S,"Schagerl Bb Cornet - English-style ""Shepherd's Crook"" with Mouthpiece and case - Silver Plated Finish",$999.00
,SLTH800S,Schagerl Eb Tenor Horn - 3-valve with Mouthpiece and case - Silver Plated Finish,"$2,299.00"
,SLFL850,"Schagerl Bb Intermediate Flugelhorn - 160mm Rose-brass Bell, Rose-brass leadpipe, 3rd Slide Trigger with Mouthpiece and case - Lacquered Finish","$1,799.00"
,SLATB700,"Schagerl Alto Trombone, .480"" bore, 7 1/4"" Yellow-brass with 12C Mouthpiece and trekking case - Lacquered Finish",$869.00
,SLVTB700,Schagerl Bb Valve Trombone - Yellow-brass with Mouthpiece and trekking case - Lacquered Finish,"$1,495.00"
,SLFH700,"Schagerl Single French Horn in Bb with stopping valve, mouthpiece and case included - Lacquered Finish","$1,999.00"
,SLFH701,"Schagerl Single Compact ""Child's"" French Horn in Bb with Mouthpiece and Case - Lacquered Finish","$1,799.00"
,SLFH702,"Schagerl Single Compact ""Child's"" French Horn in F with Mouthpiece and Case - Lacquered Finish","$1,899.00"
,SLFH800,"Schagerl Double French Horn in F/Bb - Advanced Model, Reversible, Mechanical Linkages, Yellow Brass Bell with Mouthpiece and Case - Lacquered Finish","$2,999.00"
,SLFH903,"Schagerl Double French Horn in F/Bb - Professional Model, Kruspe Wrap, Reversible, Mechanical Linkages, Yellow Brass Bell with Mouthpiece and Case - Lacquered Finish","$3,999.00"
,Schagerl Saxophones,,
,SLAS355," - Gold- Lacquer finish, High F#, .Pisoni pads, Schagerl Mouthpiece and ABS case","$2,295.00"
,SLTS355,"Schagerl 355 Advanced Student Bb Tenor Sax - Gold- Lacquer finish, High F#, Pisoni pads, Schagerl Mouthpiece and ABS case","$2,995.00"
,SLS-1L,"Schagerl Superior Model Soprano Saxophone - Straight, fixed neck with high F# key, mouthpiece and deluxe trekking case - New Gold-Brass Body - Lacquered finish.","$2,949.00"
,SLS-1DL,"Schagerl Superior Model Soprano Saxophone - Straight, 2 interchangeable necks with high F# key, mouthpiece and deluxe trekking case - New Gold-Brass Body - Lacquered finish.","$3,499.00"
,SLSC-1L,"Schagerl Superior Model Soprano Saxophone - Curved with high F# key, mouthpiece and deluxe trekking case - Lacquered finish.","$3,999.00"
,SLSC-1VB,"Schagerl Superior Model Soprano Saxophone - Curved with high F# key, mouthpiece and deluxe trekking case - Vintage finish.","$4,199.00"
,SLA-1L,"Schagerl Superior Model Alto Saxophone with high F# key, mouthpiece and deluxe trekking case - Gold-brass body - Lacquered finish.","$3,999.00"
,SLA-1VB,"Schagerl Superior Model Alto Saxophone with high F# key, mouthpiece and deluxe trekking case - Vintage finish.","$4,899.00"
,SLT-1L,"Schagerl Superior Model Tenor Saxophone with high F# key, mouthpiece and deluxe trekking case - Lacquered finish.","$4,429.00"
,SLT-1VB,"Schagerl Superior Model Tenor Saxophone with high F# key, mouthpiece and deluxe trekking case - Vintage finish.","$4,859.00"
,SLB-1VB,"Schagerl Superior Model Baritone Saxophone with high F# key, mouthpiece and deluxe case - Vintage finish.","$11,599.00"
,SLS-2L,"Schagerl Superior PRO Model Soprano Saxophone - Straight, fixed neck with high F# key, mouthpiece and deluxe trekking case - Lacquered finish.","$3,299.00"
,SLS-2BL,"Schagerl Superior PRO Model Soprano Saxophone - Bent, fixed neck with high F# key, mouthpiece and deluxe trekking case - Copper/Lacquered finish.","$3,599.00"
,SLA-2L,"Schagerl Superior PRO Model Alto Saxophone with high F# key, mouthpiece and deluxe trekking case - Lacquered finish.","$4,759.00"
,SLA-2V,"Schagerl Superior PRO Model Alto Saxophone with high F# key, mouthpiece and deluxe trekking case - Vintage finish.","$4,959.00"
,SLT-2L,"Schagerl Superior PRO Model Tenor Saxophone with high F# key, mouthpiece and deluxe trekking case - Lacquered finish.","$5,599.00"
,SLT-2V,"Schagerl Superior PRO Model Tenor Saxophone with high F# key, mouthpiece and deluxe trekking case - Vintage finish.","$5,799.00"
,SLB-2V,"Schagerl Superior Pro Model Baritone Saxophone with high F# key, mouthpiece and deluxe case - Vintage finish.",POA
,SLA66F,"Schagerl ""Model 66"" Alto Saxophone with high F# key and deluxe trekking case - Lacquered finish.","$4,199.00"
,SLA66FU,"Schagerl ""Model 66"" Alto Saxophone with high F# key and deluxe trekking case - Raw-brass, Unlacquered finish.","$4,649.00"
,SLA66U,"Schagerl ""Model 66"" Alto Saxophone without high F# key and deluxe trekking case - Raw-brass, Unlacquered finish.","$4,199.00"
,SLA66V,"Schagerl ""Model 66"" Alto Saxophone without high F# key and deluxe trekking case - Vintage finish.","$4,749.00"
,SLA66FV,"Schagerl ""Model 66"" Alto Saxophone with high F# key and deluxe trekking case - Vintage finish.","$4,749.00"
,SLT66F,"Schagerl ""Model 66"" Tenor Saxophone with high F# key and deluxe trekking case - Lacquered finish.","$5,599.00"
,SLT66FU,"Schagerl ""Model 66"" Tenor Saxophone with high F# key and deluxe trekking case - Raw-brass, Unlacquered finish.","$5,999.00"
,SLT66U,"Schagerl ""Model 66"" Tenor Saxophone without high F# key and deluxe trekking case - Raw-brass, Unlacquered finish.","$5,599.00"
,SLT66V,"Schagerl ""Model 66"" Tenor Saxophone without high F# key with deluxe trekking case - Vintage finish.","$6,199.00"
,SLT66FV,"Schagerl ""Model 66"" Tenor Saxophone with high F# key and deluxe trekking case - Vintage finish.","$6,199.00"
,SLB66F,"Schagerl ""Model 66"" Baritone Saxophone with high F# key with deluxe case - Lacquered finish.","$13,799.00"
,SLB66V,"Schagerl ""Model 66"" Baritone Saxophone with high F# key with deluxe case - Vintage finish.","$13,799.00"
